0,0,0,0,0,0.2935583964,0.002075977623,0.0149025023,0.002075977623,0.0149025023,0.002075977623,0.0149025023,0.002075977623,0.0149025023,0.002075977623,0.0149025023
0,0,0,0,0,0.2765799165,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.2657689452,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.2657689452,0,0,0,0,0,0,0,0,0,0
0,0,-0.001109741628,0.02185410261,-0.001109741628,0.2646592036,-0.001109741628,0.02185410261,-0.001109741628,0.02185410261,-0.001109741628,0.02185410261,-0.001109741628,0.02185410261,-0.001109741628,0.02185410261
0,0,0,0,0,0.2439148426,0,0,0,0,0,0,0,0,0.00005663186312,0.01508823037
0,0,0,0,0,0.2288266122,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.001936241984,0.2268903702,-0.001936241984,0.02274313569,-0.001936241984,0.02274313569,-0.001936241984,0.02274313569,-0.001936241984,0.02274313569,-0.001936241984,0.02274313569
0,0,0,0,0,0.2060834765,0,0,0,0,0,0,-0.0001291260123,0.01627230644,-0.0001291260123,0.01627230644
0,0,0,0,0,0.1898111701,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0003564953804,0.1901676655,0.0003564953804,0.01029993594,0.0003564953804,0.01029993594,0.0003564953804,0.01029993594,0.0003564953804,0.01029993594,0.0003564953804,0.01029993594
0,0,0,0,0,0.1795112342,0,0,0,0,0.001386843622,0.01626726985,0.001386843622,0.01626726985,0.001386843622,0.01626726985
0,0,0,0,0,0.1632439643,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.002464264631,0.1657082289,0.002464264631,0.01423689723,0.002464264631,0.01423689723,0.002464264631,0.01423689723,0.002464264631,0.01423689723,0.002464264631,0.01423689723
0,0,0,0,0,0.1490070671,0,0,0,0,0,0,0.004665851593,0.01177054644,0.004665851593,0.01177054644
0,0,0,0,0,0.1372365206,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.004139475524,0.1413759962,0.004139475524,0.01015853882,0.004139475524,0.01015853882,0.004139475524,0.01015853882,0.004139475524,0.01015853882,0.004139475524,0.01015853882
0,0,0,0,0,0.1270779818,0,0,0,0,0.001957841218,-0.0003413408995,0.001957841218,-0.0003413408995,0.001957841218,-0.0003413408995
